,city,date,avgMedian
359,Bucharest,2019-03,10.63225806451613
360,Palma,2019-03,13.69677419354839
361,Taiping,2019-01,26.796774193548394
362,Halifax,2019-02,-4.742857142857143
363,Aguascalientes,2019-03,5.032258064516129
364,Cardiff,2019-03,8.1
365,Newport,2019-03,7.97741935483871
366,Nanjing,2018-12,1.1
367,Skopje,2018-12,1.6
368,Bergen,2019-03,4.190322580645161
369,Staten Island,2018-12,5.8
370,Philadelphia,2019-01,-0.1032258064516129
371,Besançon,2019-01,0.07419354838709677
372,Oulu,2018-12,-4.5
373,Râmnicu Vâlcea,2019-02,3.6785714285714293
374,Calgary,2019-02,-17.00357142857143
375,Calgary,2019-03,-1.8806451612903232
376,Qingdao,2019-02,1.842857142857143
377,Maastricht,2019-02,5.675
378,Maastricht,2018-12,8.5
379,Abu Dhabi,2019-02,20.607142857142858
380,Graz,2019-02,4.135714285714287
381,Albuquerque,2019-03,10.258064516129034
382,Besançon,2019-02,4.682142857142858
383,Cluj-Napoca,2019-03,6.629032258064516
384,Münster,2019-01,2.3096774193548386
385,Tepic,2019-02,0.0
386,Skopje,2019-01,-1.558064516129032
387,Pretoria,2019-01,0.0
388,Daegu,2019-02,0.0
389,Incheon,2018-12,0.0
390,Stavanger,2019-01,2.616129032258064
391,Boise,2019-02,0.7571428571428571
392,Fresno,2019-03,3.8000000000000003
393,Saint-Denis,2019-03,23.15806451612903
394,Timişoara,2019-03,8.635483870967743
395,Edinburgh,2019-03,6.409677419354838
396,Guangzhou,2019-01,15.387096774193555
397,Raleigh,2019-02,5.6499999999999995
398,Sacramento,2019-01,9.3
399,Oakland,2018-12,8.1
400,Paris,2019-03,9.909677419354841
401,Murcia,2019-03,14.46774193548387
402,Ipoh,2019-02,27.382142857142863
403,Kuala Lumpur,2019-01,27.083870967741944
404,Kunming,2018-12,7.0
405,Oslo,2018-12,1.1
406,Patna,2019-03,31.322580645161295
407,Mashhad,2019-03,10.915789473684208
408,Metz,2019-01,1.9322580645161291
409,Kumamoto,2019-01,3.7838709677419353
410,Nara-shi,2019-02,7.549999999999999
411,Córdoba,2019-01,7.012903225806451
412,Granada,2019-03,14.390322580645158
413,Maastricht,2019-03,8.119354838709677
414,Chennai,2019-02,27.34285714285715
415,Antakya,2019-02,11.967857142857142
416,Gifu-shi,2018-12,9.4
417,Oradea,2019-03,8.564516129032258
418,Freiburg,2019-03,8.496774193548386
419,Leicester,2019-01,7.90967741935484
420,Foshan,2018-12,6.1
421,Qinhuangdao,2019-02,-1.7785714285714287
422,Łódź,2019-02,3.025
423,East London,2019-02,0.0
424,Liège,2019-03,7.651612903225806
425,Bergen,2019-01,2.296774193548387
426,Tel Aviv,2019-03,15.629032258064514
427,Delhi,2019-02,16.517857142857146
428,Wellington,2019-01,19.0
429,San Francisco,2019-03,11.280645161290321
430,Madison,2019-03,-10.738709677419356
431,Nantes,2019-03,9.803225806451614
432,Limoges,2019-02,6.2821428571428575
433,Colombo,2019-02,27.392857142857142
434,Liverpool,2018-12,9.4
435,Glasgow,2019-02,6.6428571428571415
436,Qingdao,2018-12,-4.0
437,Qiqihar,2019-01,-12.783870967741937
438,Changchun,2018-12,-19.0
439,Fushun,2019-01,-7.303225806451613
440,Nanchang,2018-12,0.1
441,Brussels,2018-12,9.4
442,Yeosu,2019-03,0.0
443,Tel Aviv,2018-12,12.6
444,Ashkelon,2019-03,14.477419354838709
445,Manhattan,2019-02,1.5964285714285715
446,Jacksonville,2019-01,12.606451612903227
447,Bordeaux,2019-03,11.048387096774192
448,Erzurum,2019-02,-8.642857142857142
449,Akita,2019-02,1.0107142857142857
450,Murcia,2019-02,12.242857142857144
451,Split,2019-01,2.4709677419354836
452,Taiping,2019-02,27.48214285714287
453,Gdańsk,2019-02,3.0642857142857154
454,Austin,2019-03,4.474193548387097
455,Oakland,2019-01,9.551612903225807
456,Metz,2019-02,4.2821428571428575
457,Bilbao,2019-03,14.54516129032258
458,Karlsruhe,2018-12,5.5
459,Debrecen,2018-12,3.0
460,Sheffield,2018-12,8.4
461,Kunming,2019-03,13.580645161290322
462,Hefei,2019-01,3.2580645161290325
463,Niš,2019-02,3.139285714285714
464,Yeosu,2018-12,0.0
465,Cheongju-si,2019-02,0.0
466,Visakhapatnam,2019-03,29.01935483870967
467,Muzaffarnagar,2019-02,31.882142857142856
468,İzmit,2019-03,8.564516129032258
469,Takamatsu,2019-03,9.267741935483869
470,Sofia,2019-02,0.0
471,Quito,2019-01,0.0
472,Milan,2019-02,6.92857142857143
473,Gent,2019-02,6.021428571428571
474,Namur,2019-02,5.517857142857144
475,Kermanshah,2018-12,3.0
476,Portland,2019-03,0.8806451612903226
477,Charlotte,2019-03,3.4967741935483874
478,Phoenix,2019-02,0.0
479,El Paso,2019-02,0.0
480,Québec,2018-12,-4.7
481,Bishkek,2019-03,8.338709677419354
482,Guadalajara,2019-01,2.0451612903225804
483,Jakarta,2019-02,27.375
484,Edinburgh,2019-02,6.721428571428571
485,Changsha,2019-01,5.061290322580645
486,Wrocław,2018-12,1.1
487,Haarlem,2019-02,6.367857142857141
488,Sanandaj,2019-01,2.225806451612903
489,Staten Island,2019-02,2.1785714285714284
490,Fort Worth,2019-03,4.051612903225807
491,Amiens,2019-01,4.109677419354838
492,Limoges,2019-01,2.561290322580645
493,Kayseri,2019-03,5.27741935483871
494,Zamboanga,2019-01,27.75
495,Swansea,2018-12,8.8
496,Guiyang,2018-12,-3.0
497,Yunfu,2019-02,17.914285714285718
498,Shiyan,2019-02,-0.09999999999999998
499,Harbin,2019-01,-13.061290322580646
500,Warsaw,2019-03,7.409677419354838
501,Niš,2018-12,2.0
502,Fresno,2018-12,4.0
503,Donostia / San Sebastián,2019-01,7.296774193548385
504,Johor Bahru,2019-03,27.341935483870966
505,Concepción,2019-02,14.103571428571428
506,Kielce,2018-12,2.7
507,Wrocław,2019-02,3.0714285714285716
508,Florence,2019-03,11.235483870967743
509,Charleroi,2019-02,5.785714285714284
510,Stavanger,2018-12,7.7
511,Īlām,2019-01,4.4806451612903215
512,El Paso,2019-01,0.0
513,Miami,2019-01,19.109677419354846
514,Las Vegas,2019-02,7.396428571428572
515,Kayseri,2018-12,-4.0
516,Kyoto,2019-03,10.167741935483871
517,Constanţa,2018-12,1.5
518,Kuching,2018-12,26.1
519,Budapest,2019-02,4.7178571428571425
520,Budapest,2018-12,4.4
521,Yazd,2019-02,9.724999999999998
522,Boston,2019-02,0.0
523,Albuquerque,2018-12,-2.7
524,Nice,2018-12,9.5
525,Kobe,2019-01,7.206451612903226
526,Santander,2018-12,7.7
527,Pécs,2019-01,-0.1225806451612903
528,Irbid,2019-03,13.644
529,The Hague,2019-02,6.525
530,Singapore,2018-12,26.0
531,Wellington,2019-03,17.225806451612897
532,Brooklyn,2019-01,0.6096774193548387
533,Metz,2019-03,7.54193548387097
534,Granada,2018-12,4.1
535,Debrecen,2019-01,-1.2677419354838708
536,Xiamen,2018-12,14.0
537,Middelburg,2019-03,0.0
538,Medellín,2018-12,-29.4
539,Nijmegen,2019-02,6.303571428571428
540,Innsbruck,2018-12,0.0
541,Gent,2018-12,8.8
542,Tuzla,2018-12,3.0
543,Petaẖ Tiqwa,2018-12,12.0
544,Christchurch,2019-03,16.49310344827586
545,Dnipro,2019-03,3.0966666666666667
546,Ḩawallī,2018-12,15.1
547,Nagasaki,2018-12,8.6
548,Ōita,2019-01,4.738709677419355
549,Košice,2019-03,0.0
550,Málaga,2019-03,14.50967741935484
551,Ottawa,2019-03,-2.2935483870967746
552,Guadalajara,2019-02,0.2857142857142857
553,Manila,2019-03,6.909523809523809
554,Tallinn,2018-12,0.0
555,Toulouse,2019-03,10.103225806451615
556,Arad,2019-03,9.058064516129033
557,Ha'il,2019-03,16.483870967741936
558,Mecca,2019-02,24.0
559,Manila,2018-12,0.0
560,Hangzhou,2019-02,6.8214285714285685
561,Guangzhou,2018-12,6.1
562,Memphis,2019-02,9.303571428571429
563,Adana,2019-02,11.417857142857144
564,Kütahya,2019-02,3.98
565,Iaşi,2018-12,1.0
566,Pamplona,2018-12,9.6
567,Zürich,2019-02,2.682142857142857
568,Hanoi,2019-03,21.954838709677425
569,Taichung,2019-02,16.103571428571428
570,Gdańsk,2019-01,-0.5838709677419357
571,Toyama,2019-03,8.109677419354837
572,Cluj-Napoca,2018-12,1.0
573,Zagreb,2019-01,1.3193548387096774
574,Freiburg,2019-01,1.3838709677419354
575,Toluca,2018-12,0.0
576,Pécs,2019-02,4.15
577,Adelaide,2019-01,25.6483870967742
578,Taipei,2019-03,17.45483870967742
579,Lhasa,2019-02,2.1642857142857137
580,Richards Bay,2019-02,24.339285714285722
581,Bogotá,2019-03,0.0
582,Novi Sad,2019-02,5.767857142857143
583,Tabriz,2018-12,2.0
584,Providence,2018-12,0.0
585,Baltimore,2019-03,1.3387096774193548
586,Nice,2019-01,6.429032258064516
587,Jakarta,2018-12,26.6
588,Ghāziābād,2018-12,28.1
589,Staten Island,2019-01,0.5064516129032258
590,Dallas,2019-01,0.0
591,Columbus,2019-03,3.7161290322580642
592,Marseille,2019-02,9.700000000000003
593,Naha,2019-03,20.33225806451613
594,Matsuyama,2019-02,8.467857142857143
595,Wakayama,2019-02,7.95
596,Montréal,2019-01,-9.474193548387097
597,Potsdam,2019-03,7.416129032258064
598,Lisbon,2019-02,12.460714285714285
599,Beijing,2019-01,-2.5161290322580645
600,Shantou,2019-01,16.74193548387097
601,Zhengzhou,2019-02,2.2714285714285714
602,Xinxiang,2019-03,13.16774193548387
603,Anyang,2019-03,12.683870967741939
604,Breda,2018-12,8.3
605,Belgrade,2018-12,4.0
606,Chennai,2019-01,24.7741935483871
607,Muzaffarnagar,2018-12,32.3
608,Tehran,2018-12,6.5
609,Auckland,2019-03,0.0
610,Milwaukee,2019-02,-4.389285714285715
611,Nashville,2019-01,5.129032258064515
612,Kanazawa,2019-01,2.496774193548388
613,Râmnicu Vâlcea,2018-12,1.0
614,Berlin,2019-01,1.6806451612903226
615,Riyadh,2019-03,20.361290322580647
616,Jeddah,2019-03,24.677419354838708
617,Shijiazhuang,2019-01,-2.8774193548387097
618,Shantou,2019-03,18.60000000000001
619,Cheongju-si,2019-03,0.0
620,Khorramabad,2018-12,5.0
621,Kryvyi Rih,2019-03,0.3333333333333333
622,Tours,2019-02,5.939285714285714
623,Denizli,2018-12,4.5
624,Salamanca,2019-03,8.716129032258065
625,Surrey,2019-01,4.635483870967742
626,Rancagua,2019-02,22.371428571428574
627,Kecskemét,2019-03,9.146666666666667
628,Xuchang,2019-02,2.3214285714285716
629,Zhengzhou,2019-01,1.1838709677419357
630,Płock,2018-12,3.3
631,Marseille,2019-01,6.196774193548387
632,Oradea,2019-01,-1.3235294117647058
633,Stockholm,2019-02,1.4857142857142858
634,Hobart,2019-01,18.725806451612904
635,Preston,2018-12,8.3
636,Dublin,2018-12,9.4
637,Dongguan,2018-12,6.1
638,Modena,2019-02,13.133333333333335
639,Salzburg,2019-02,1.0928571428571423
640,Suwon,2019-03,0.0
641,Chennai,2019-03,29.05483870967742
642,Baltimore,2019-01,0.0
643,Toulon,2019-01,8.145161290322582
644,Strasbourg,2019-03,9.038709677419355
645,Rijeka,2018-12,5.0
646,Ipoh,2018-12,26.7
647,Munich,2019-02,2.1607142857142856
648,Göteborg,2019-03,3.887096774193549
649,Maastricht,2019-01,2.6935483870967736
650,Salzburg,2018-12,1.0
651,Busan,2019-02,0.0
652,Busan,2018-12,0.0
653,Jeju City,2019-01,0.0
654,Karaj,2019-03,10.593548387096773
655,Honolulu,2019-01,20.43548387096774
656,Springfield,2018-12,3.8
657,Detroit,2018-12,0.0
658,Miami,2018-12,24.1
659,Kanazawa,2019-02,4.0
660,Kumamoto,2019-03,7.9483870967741925
661,Concepción,2019-03,14.096774193548388
662,Leicester,2019-02,6.260714285714286
663,Douliu,2018-12,0.0
664,Harbin,2019-02,-9.221428571428573
665,Bergen,2019-02,4.639285714285714
666,Chicago,2019-03,1.0903225806451615
667,Queens,2019-02,0.1535714285714286
668,Amiens,2019-03,8.600000000000001
669,Okayama,2019-01,3.1225806451612907
670,Sendai,2019-02,0.0
671,George Town,2018-12,27.6
672,Hamilton,2018-12,2.2
673,Concepción,2019-01,14.603225806451611
674,Karlsruhe,2019-03,8.612903225806452
675,Shenzhen,2019-03,20.445161290322584
676,Suzhou,2019-03,12.706451612903223
677,Gdańsk,2018-12,2.4
678,São José dos Campos,2019-03,22.848387096774193
679,San Diego,2019-02,10.082142857142857
680,İzmir,2019-03,11.116129032258065
681,Konya,2019-03,6.483870967741935
682,Tokyo,2019-01,3.2645161290322586
683,Nagano,2019-02,1.9642857142857146
684,Chiang Mai,2019-03,20.18387096774193
685,Colombo,2018-12,24.0
686,Los Ángeles,2019-02,12.699999999999994
687,Pachuca de Soto,2019-03,4.741935483870968
688,Chongqing,2019-01,7.548387096774193
689,Shanghai,2019-02,6.975000000000001
690,Adapazarı,2019-02,5.278571428571429
691,Brno,2019-02,1.9821428571428574
692,Jerusalem,2019-03,10.264516129032257
693,Arāk,2019-01,2.587096774193548
694,Columbia,2019-02,11.846428571428572
695,San Jose,2019-01,0.27419354838709675
696,Sivas,2019-03,0.03225806451612903
697,Fukuoka,2019-02,8.274999999999999
698,Hiroshima,2018-12,5.0
699,Barcelona,2019-02,10.492857142857146
700,Calama,2018-12,19.0
701,San Salvador,2018-12,22.1
702,Sydney,2018-12,23.5
703,Guangzhou,2019-03,20.564516129032263
704,Plovdiv,2019-01,9.648387096774192
705,Houston,2018-12,0.0
706,Murcia,2019-01,11.154838709677419
707,London,2019-01,-0.3080645161290327
708,Potsdam,2019-02,3.817857142857143
709,Qinhuangdao,2018-12,-8.5
