,city,mean,S_diff,num_bootstraps,CI
42,Kamianske,32.09614096287383,105.20607193449234,96,96.0
43,Rouen,40.32051066440666,77.4316661369776,95,95.0
44,Płock,52.178230390299355,70.53819954609719,56,56.0
45,Belgrade,64.63996166205565,176.74135720601237,77,77.0
46,Ottawa,28.21490043373386,65.26793832789383,94,94.0
47,Saint Paul,27.573914052515278,46.13296840812137,92,92.0
48,Foshan,77.73971320053077,160.12946273229926,87,87.0
49,Haiphong,19.549763616596525,47.93453833735384,90,90.0
50,Huế,20.99558647889116,42.23693718894446,94,94.0
51,Brussels,38.83312973908939,82.94504803932358,91,91.0
52,Wrocław,51.92851197436849,84.53326393048303,68,68.0
53,Oakland,31.957560581489943,68.09233066247805,87,87.0
54,Yinchuan,92.64792043560816,191.93410298683517,65,65.0
55,Tampere,17.182523995594075,31.1437541509288,72,72.0
56,Hanoi,74.40454512649079,305.97547518467076,97,97.0
57,Richards Bay,26.29883026996486,121.60783939827317,99,99.0
58,Szczecin,44.97064464008986,89.34762165362137,94,94.0
59,Tokyo,39.20095841040989,61.72773049623712,97,97.0
60,Perpignan,35.29012415762011,81.51707268874651,96,96.0
61,Changzhou,100.18589791974802,122.59934226878062,55,55.0
62,Jieyang,77.30647230812691,136.01211755430325,84,84.0
63,Indianapolis,34.40505796190585,27.873316539473386,63,63.0
64,Kermanshah,62.73675213675214,5.724786324786336,30,30.0
65,Düsseldorf,31.01091243758096,9.618202644593087,29,29.0
66,Moscow,41.16658340168977,35.16720681740705,41,41.0
67,Miyazaki,44.37884141557524,42.24281689709077,87,87.0
68,Raleigh,33.07387480119683,68.90644786093902,99,99.0
69,Sejong,78.05435373009762,137.582213083388,70,70.0
70,Suncheon,52.92387824757123,71.32577562099237,69,69.0
71,Cape Town,30.04645044198993,63.92159948114342,99,99.0
72,Honolulu,17.680782968730693,23.48618650352247,97,97.0
